date,tc,pres,mois_de_l_annee
2022-08-03T17:00:00+02:00,37.5,99510,8
2022-08-04T14:00:00+02:00,32.60000000000002,99660,8
2022-08-06T23:00:00+02:00,28.400000000000034,99940,8
2022-08-07T05:00:00+02:00,23,99880,8
2022-05-29T11:00:00+02:00,19.700000000000045,99350,5
2022-08-25T17:00:00+02:00,29.100000000000023,99860,8
2022-08-25T20:00:00+02:00,28.700000000000045,99830,8
2022-06-22T14:00:00+02:00,27.30000000000001,99310,6
2022-08-24T02:00:00+02:00,22.30000000000001,99730,8
2022-09-21T17:00:00+02:00,25.100000000000023,100030,9
2022-10-18T17:00:00+02:00,25.700000000000045,100460,10
2022-10-19T02:00:00+02:00,19.80000000000001,100320,10
2022-08-30T23:00:00+02:00,26.200000000000045,99950,8
2022-08-22T20:00:00+02:00,24.200000000000045,99850,8
2022-10-16T23:00:00+02:00,21,99970,10
2022-08-30T20:00:00+02:00,31,99810,8
2022-10-19T11:00:00+02:00,21,100030,10
2022-08-30T17:00:00+02:00,32.30000000000001,99820,8
2022-09-01T14:00:00+02:00,26.100000000000023,99770,9
2022-10-24T05:00:00+02:00,17.100000000000023,99650,10
2022-10-24T17:00:00+02:00,23.200000000000045,99880,10
2022-06-09T02:00:00+02:00,14.5,100270,6
2022-07-12T02:00:00+02:00,24,99940,7
2022-10-29T11:00:00+02:00,20.200000000000045,100260,10
2022-07-02T14:00:00+02:00,27.900000000000034,100090,7
2022-06-25T23:00:00+02:00,18.30000000000001,99730,6
2022-12-20T19:00:00+01:00,13.400000000000034,100000,12
2022-12-21T13:00:00+01:00,16.80000000000001,100230,12
2022-12-23T13:00:00+01:00,18.100000000000023,100180,12
2022-10-14T05:00:00+02:00,18.400000000000034,100390,10
2022-07-03T02:00:00+02:00,22.600000000000023,100200,7
2022-10-15T05:00:00+02:00,11.900000000000034,99930,10
2022-11-11T07:00:00+01:00,8.700000000000045,100870,11
2022-11-11T22:00:00+01:00,17,100930,11
2022-10-15T20:00:00+02:00,20.400000000000034,99570,10
2022-11-13T07:00:00+01:00,7.400000000000034,100290,11
2022-12-26T19:00:00+01:00,12.200000000000045,101060,12
2022-09-29T14:00:00+02:00,16.200000000000045,98670,9
2022-07-13T02:00:00+02:00,24.400000000000034,100250,7
2022-09-28T05:00:00+02:00,15.200000000000045,99240,9
2022-11-03T16:00:00+01:00,19.600000000000023,99340,11
2022-09-30T20:00:00+02:00,15.300000000000011,99980,9
2022-10-12T14:00:00+02:00,21.30000000000001,100460,10
2022-10-12T23:00:00+02:00,17.30000000000001,100550,10
2022-10-01T14:00:00+02:00,22.700000000000045,100610,10
2022-11-07T07:00:00+01:00,5.100000000000023,100180,11
2022-11-08T16:00:00+01:00,19.5,99440,11
2022-12-17T16:00:00+01:00,7,100110,12
2022-10-22T05:00:00+02:00,15.100000000000023,99660,10
2022-12-13T13:00:00+01:00,9.700000000000045,98470,12
2022-07-21T02:00:00+02:00,21.900000000000034,100490,7
2022-09-10T17:00:00+02:00,27.400000000000034,100050,9
2022-09-10T20:00:00+02:00,25.400000000000034,100000,9
2022-09-14T08:00:00+02:00,20.600000000000023,98850,9
2022-08-05T14:00:00+02:00,29.80000000000001,100070,8
2022-08-06T05:00:00+02:00,20.900000000000034,100180,8
2022-08-07T17:00:00+02:00,34.200000000000045,99710,8
2022-10-27T05:00:00+02:00,17.900000000000034,100350,10
2022-10-28T14:00:00+02:00,23.5,100540,10
2022-12-07T01:00:00+01:00,7.900000000000034,99900,12
2022-10-29T14:00:00+02:00,22.600000000000023,100170,10
2022-11-02T07:00:00+01:00,13.800000000000011,100860,11
2022-08-24T20:00:00+02:00,32.900000000000034,99420,8
2022-12-28T10:00:00+01:00,7.300000000000011,100560,12
2022-12-26T16:00:00+01:00,16.900000000000034,100900,12
2022-07-25T08:00:00+02:00,20.400000000000034,100210,7
2022-11-09T01:00:00+01:00,12.700000000000045,99610,11
2022-07-26T20:00:00+02:00,26.80000000000001,99980,7
2022-07-22T23:00:00+02:00,23.900000000000034,100380,7
2022-12-05T07:00:00+01:00,-0.8999999999999773,99990,12
2022-11-27T07:00:00+01:00,1.8000000000000114,100590,11
2022-12-26T22:00:00+01:00,12.400000000000034,101220,12
2022-12-08T04:00:00+01:00,6,99210,12
2022-12-12T07:00:00+01:00,-2.2999999999999545,99240,12
2022-12-15T10:00:00+01:00,9.200000000000045,97920,12
2022-12-11T07:00:00+01:00,-5.5,99240,12
2022-12-13T01:00:00+01:00,4.5,98280,12
2022-12-12T07:00:00+01:00,-1.099999999999966,100340,12
2022-12-23T22:00:00+01:00,11.200000000000045,100160,12
2022-11-13T04:00:00+01:00,9,100360,11
2022-12-21T19:00:00+01:00,11.800000000000011,100180,12
2022-12-07T22:00:00+01:00,5.400000000000034,99470,12
2022-12-25T22:00:00+01:00,12.700000000000045,100210,12
2022-11-15T07:00:00+01:00,14.200000000000045,99150,11
2022-11-14T04:00:00+01:00,14.200000000000045,99720,11
2022-08-09T02:00:00+02:00,21.700000000000045,99940,8
2022-08-11T08:00:00+02:00,24.400000000000034,99800,8
2022-08-13T14:00:00+02:00,30.900000000000034,99420,8
2022-08-18T08:00:00+02:00,17.400000000000034,99780,8
2022-08-12T17:00:00+02:00,39.60000000000002,99300,8
2022-07-24T05:00:00+02:00,18,100100,7
2022-07-28T11:00:00+02:00,21.5,99810,7
2022-07-28T02:00:00+02:00,21.100000000000023,99710,7
2022-09-10T11:00:00+02:00,20.700000000000045,100350,9
2022-09-11T02:00:00+02:00,18.80000000000001,100080,9
2022-07-30T02:00:00+02:00,22.200000000000045,100310,7
2022-09-18T20:00:00+02:00,21.80000000000001,99880,9
2022-08-03T02:00:00+02:00,22.600000000000023,99600,8
2022-08-02T20:00:00+02:00,35.400000000000034,99620,8
2022-09-09T14:00:00+02:00,17.600000000000023,100270,9
2022-08-03T14:00:00+02:00,35.80000000000001,99670,8
2022-08-06T08:00:00+02:00,20.200000000000045,100230,8
2022-04-05T05:00:00+02:00,-0.2999999999999545,100160,4
2022-08-24T05:00:00+02:00,19.200000000000045,99680,8
2022-04-12T23:00:00+02:00,13.300000000000011,99500,4
2022-04-05T23:00:00+02:00,10.200000000000045,99750,4
2022-03-13T10:00:00+01:00,9.800000000000011,99460,3
2022-03-16T04:00:00+01:00,12.600000000000023,100140,3
2022-03-15T10:00:00+01:00,13.800000000000011,100380,3
2022-09-19T17:00:00+02:00,27.200000000000045,99920,9
2022-09-21T11:00:00+02:00,16.80000000000001,100280,9
2022-03-24T13:00:00+01:00,15.800000000000011,100670,3
2022-05-03T11:00:00+02:00,15.400000000000034,99860,5
2022-04-30T20:00:00+02:00,19.600000000000023,100290,4
2022-05-04T02:00:00+02:00,13,100060,5
2022-04-21T08:00:00+02:00,9.100000000000023,99060,4
2022-04-22T08:00:00+02:00,10.5,98410,4
2022-04-24T17:00:00+02:00,16.400000000000034,99320,4
2022-04-26T11:00:00+02:00,16.900000000000034,99750,4
2022-04-02T02:00:00+02:00,3,99590,4
2022-04-27T23:00:00+02:00,16.200000000000045,100060,4
2022-04-02T11:00:00+02:00,2.8000000000000114,100080,4
2022-03-20T04:00:00+01:00,10.600000000000023,100570,3
2022-04-03T08:00:00+02:00,0.5,100210,4
2022-04-02T20:00:00+02:00,6.100000000000023,100120,4
2022-03-11T07:00:00+01:00,10.900000000000034,99380,3
2022-04-20T11:00:00+02:00,9.900000000000034,99180,4
2022-04-20T20:00:00+02:00,11.200000000000045,99190,4
2022-05-15T11:00:00+02:00,22.400000000000034,99660,5
2022-05-22T05:00:00+02:00,19.100000000000023,99530,5
2022-05-25T02:00:00+02:00,12.5,99940,5
2022-05-25T20:00:00+02:00,18.700000000000045,100570,5
2022-08-28T05:00:00+02:00,18.80000000000001,99520,8
2022-05-26T08:00:00+02:00,13.100000000000023,100970,5
2022-06-23T05:00:00+02:00,18.100000000000023,99350,6
2022-06-11T02:00:00+02:00,19,100380,6
2022-08-30T08:00:00+02:00,18.5,99970,8
2022-07-07T17:00:00+02:00,29.600000000000023,100740,7
2022-03-18T01:00:00+01:00,10.100000000000023,100910,3
2022-07-04T02:00:00+02:00,19.600000000000023,100140,7
2022-07-12T17:00:00+02:00,36.10000000000002,100100,7
2022-06-27T20:00:00+02:00,16.400000000000034,100380,6
2022-07-14T05:00:00+02:00,21.600000000000023,100200,7
2022-05-28T23:00:00+02:00,19.80000000000001,99560,5
2022-05-30T20:00:00+02:00,25.100000000000023,99140,5
2022-07-01T05:00:00+02:00,14.100000000000023,100300,7
2022-07-15T20:00:00+02:00,34.80000000000001,99850,7
2022-10-07T20:00:00+02:00,19.600000000000023,100330,10
2022-10-17T08:00:00+02:00,20.600000000000023,100180,10
2022-10-07T11:00:00+02:00,18.600000000000023,100650,10
2022-10-21T05:00:00+02:00,17,99220,10
2022-10-31T10:00:00+01:00,21,99840,10
2022-10-23T14:00:00+02:00,28.80000000000001,99300,10
2022-03-17T01:00:00+01:00,11.700000000000045,100490,3
2022-02-01T10:00:00+01:00,4.600000000000023,101650,2
2022-02-06T13:00:00+01:00,10.100000000000023,101290,2
2022-02-05T13:00:00+01:00,8.800000000000011,101030,2
2022-02-04T07:00:00+01:00,7.600000000000023,100380,2
2022-06-29T17:00:00+02:00,28.600000000000023,99510,6
2022-02-17T22:00:00+01:00,11.700000000000045,100540,2
2022-02-11T22:00:00+01:00,6.100000000000023,101020,2
2022-02-04T04:00:00+01:00,7.900000000000034,100410,2
2022-02-16T22:00:00+01:00,12.300000000000011,100660,2
2022-02-09T13:00:00+01:00,14.200000000000045,101170,2
2022-01-19T01:00:00+01:00,1.2000000000000455,101680,1
2022-10-10T08:00:00+02:00,15.600000000000023,99860,10
2022-10-30T10:00:00+01:00,20.80000000000001,100140,10
2022-01-23T04:00:00+01:00,-2.6999999999999886,101160,1
2022-01-10T10:00:00+01:00,7.7000000000000455,99990,1
2022-01-29T13:00:00+01:00,0.6000000000000227,102030,1
2022-02-28T07:00:00+01:00,4.900000000000034,100860,2
2022-03-01T13:00:00+01:00,15.800000000000011,100760,3
2022-01-03T10:00:00+01:00,6,100810,1
2022-02-18T04:00:00+01:00,9.600000000000023,100080,2
2022-11-06T13:00:00+01:00,17.5,99920,11
2022-07-19T14:00:00+02:00,30.900000000000034,99840,7
2022-07-17T20:00:00+02:00,37.80000000000001,99860,7
2022-11-08T04:00:00+01:00,14.5,99540,11
2022-07-24T14:00:00+02:00,33.900000000000034,99830,7
2022-07-20T02:00:00+02:00,24.600000000000023,99970,7
2022-06-02T02:00:00+02:00,19,99520,6
2022-06-12T05:00:00+02:00,19.80000000000001,100350,6
2022-06-25T08:00:00+02:00,19.200000000000045,99350,6
2022-07-05T08:00:00+02:00,19.80000000000001,100450,7
2022-01-17T22:00:00+01:00,-0.2999999999999545,101700,1
2022-01-06T13:00:00+01:00,6.800000000000011,100520,1
2022-07-07T23:00:00+02:00,23.900000000000034,100840,7
2022-07-11T20:00:00+02:00,35.10000000000002,99700,7
2022-07-29T08:00:00+02:00,17.700000000000045,99920,7
2022-07-11T23:00:00+02:00,28.400000000000034,99900,7
2022-08-04T11:00:00+02:00,27.5,99800,8
2022-08-18T11:00:00+02:00,18.30000000000001,99900,8
2022-06-22T23:00:00+02:00,23.30000000000001,99430,6
2022-08-22T05:00:00+02:00,20.700000000000045,100000,8
2022-08-18T20:00:00+02:00,22.700000000000045,99880,8
2022-09-25T20:00:00+02:00,17.100000000000023,99790,9
2022-09-28T11:00:00+02:00,17.80000000000001,99180,9
2022-10-03T08:00:00+02:00,15,100640,10
2022-10-03T05:00:00+02:00,15.5,100700,10
2022-08-27T02:00:00+02:00,22.100000000000023,99690,8
2022-10-10T17:00:00+02:00,24.30000000000001,99930,10
2022-08-31T02:00:00+02:00,23.900000000000034,99950,8
2022-08-31T08:00:00+02:00,19.80000000000001,99930,8
2022-09-01T20:00:00+02:00,27.400000000000034,99560,9
2022-09-17T20:00:00+02:00,19.80000000000001,100010,9
2022-09-03T14:00:00+02:00,26.100000000000023,99630,9
2022-09-18T05:00:00+02:00,10.200000000000045,100100,9
2022-10-04T20:00:00+02:00,22.200000000000045,100380,10
2022-05-13T20:00:00+02:00,25.100000000000023,100240,5
2022-05-14T02:00:00+02:00,18.100000000000023,100280,5
2022-05-18T20:00:00+02:00,29.400000000000034,99810,5
2022-05-27T23:00:00+02:00,19.600000000000023,100470,5
2022-04-06T14:00:00+02:00,10.300000000000011,99610,4
2022-05-27T17:00:00+02:00,24.30000000000001,100490,5
2022-04-08T08:00:00+02:00,11,99450,4
2022-04-14T14:00:00+02:00,18.80000000000001,100240,4
2022-04-18T02:00:00+02:00,11.700000000000045,100210,4
2022-05-07T14:00:00+02:00,20.200000000000045,100490,5
2022-05-01T08:00:00+02:00,11.800000000000011,100340,5
2022-04-27T17:00:00+02:00,20.900000000000034,99720,4
2022-05-10T17:00:00+02:00,27.900000000000034,100190,5
2022-04-02T23:00:00+02:00,3.8000000000000114,100240,4
2022-06-01T14:00:00+02:00,29.400000000000034,99500,6
2022-04-30T05:00:00+02:00,14.600000000000023,100570,4
2022-03-31T02:00:00+02:00,9.5,98560,3
2022-02-04T10:00:00+01:00,9.200000000000045,100450,2
2022-02-03T16:00:00+01:00,8.800000000000011,100380,2
2022-02-04T16:00:00+01:00,12.400000000000034,100370,2
2022-02-07T07:00:00+01:00,8.200000000000045,101180,2
2022-02-10T13:00:00+01:00,15,100920,2
2022-02-08T13:00:00+01:00,12.100000000000023,101370,2
2022-02-13T10:00:00+01:00,11.100000000000023,100040,2
2022-03-14T16:00:00+01:00,13.300000000000011,100050,3
2022-03-16T01:00:00+01:00,12.800000000000011,100250,3
2022-03-17T22:00:00+01:00,11.200000000000045,100880,3
2022-03-20T19:00:00+01:00,12.700000000000045,100640,3
2022-03-22T22:00:00+01:00,10.100000000000023,100820,3
2022-03-25T01:00:00+01:00,9.5,100560,3
2022-02-17T16:00:00+01:00,15.5,100670,2
2022-02-18T01:00:00+01:00,11,100370,2
2022-03-30T05:00:00+02:00,10.300000000000011,98810,3
2022-03-28T05:00:00+02:00,9.900000000000034,100520,3
2022-02-19T01:00:00+01:00,9.600000000000023,100570,2
2022-02-21T16:00:00+01:00,13.400000000000034,100780,2
2022-03-27T08:00:00+02:00,6.300000000000011,100590,3
2022-02-24T22:00:00+01:00,9.900000000000034,100860,2
2022-02-26T01:00:00+01:00,2.5,101270,2
2022-02-26T19:00:00+01:00,9.800000000000011,100370,2
2022-02-27T13:00:00+01:00,11.800000000000011,100570,2
2022-03-02T22:00:00+01:00,8.900000000000034,100410,3
2022-01-22T22:00:00+01:00,-0.6999999999999886,101350,1
2022-01-09T01:00:00+01:00,8.900000000000034,99790,1
2022-01-08T07:00:00+01:00,8.400000000000034,100670,1
2022-03-06T22:00:00+01:00,6.5,100000,3
2022-01-07T07:00:00+01:00,-0.8999999999999773,100730,1
2022-01-03T13:00:00+01:00,12.900000000000034,100540,1
2022-01-03T07:00:00+01:00,4.600000000000023,100840,1
2022-01-04T16:00:00+01:00,14.600000000000023,98840,1
2022-05-08T17:00:00+02:00,23.30000000000001,100250,5
2022-06-02T11:00:00+02:00,21.200000000000045,99740,6
2022-06-04T08:00:00+02:00,19.30000000000001,99720,6
2022-06-18T17:00:00+02:00,34.60000000000002,99410,6
2022-06-07T23:00:00+02:00,20.700000000000045,99990,6
2022-06-10T05:00:00+02:00,13.300000000000011,100560,6
2022-04-25T17:00:00+02:00,17.600000000000023,99610,4
2022-04-26T17:00:00+02:00,22.600000000000023,99520,4
2022-04-28T08:00:00+02:00,14.100000000000023,100330,4
2022-05-22T20:00:00+02:00,28.5,98850,5
2022-05-25T17:00:00+02:00,20.5,100460,5
2022-05-27T02:00:00+02:00,14,100890,5
2022-05-20T23:00:00+02:00,,100580,5
2022-05-17T11:00:00+02:00,24.900000000000034,100100,5
2022-05-29T17:00:00+02:00,25.30000000000001,99000,5
2022-05-29T20:00:00+02:00,24.100000000000023,98940,5
2022-05-29T23:00:00+02:00,19,98980,5
2022-07-23T17:00:00+02:00,29.30000000000001,100200,7
2022-05-12T05:00:00+02:00,15.100000000000023,100390,5
2022-08-15T11:00:00+02:00,22.400000000000034,99380,8
2022-08-15T17:00:00+02:00,28.700000000000045,99150,8
2022-08-21T02:00:00+02:00,21.900000000000034,100010,8
2022-08-19T17:00:00+02:00,25.80000000000001,100300,8
2022-08-23T11:00:00+02:00,24.200000000000045,100000,8
2022-06-24T23:00:00+02:00,22.30000000000001,99690,6
2022-07-02T05:00:00+02:00,12.800000000000011,100210,7
2022-07-03T23:00:00+02:00,22.5,100180,7
2022-07-06T17:00:00+02:00,29.600000000000023,100370,7
2022-07-11T08:00:00+02:00,20.200000000000045,99840,7
2022-08-01T05:00:00+02:00,21.5,100150,8
2022-08-05T08:00:00+02:00,21.600000000000023,100030,8
2022-05-16T11:00:00+02:00,22.600000000000023,100220,5
2022-05-18T05:00:00+02:00,20.30000000000001,100220,5
2022-05-18T08:00:00+02:00,21.400000000000034,100190,5
2022-08-08T08:00:00+02:00,21,99980,8
2022-10-21T17:00:00+02:00,23.100000000000023,99350,10
2022-10-17T20:00:00+02:00,21.5,100550,10
2022-10-21T20:00:00+02:00,20.200000000000045,99520,10
2022-10-25T23:00:00+02:00,18.600000000000023,99580,10
2022-10-27T23:00:00+02:00,19.30000000000001,100520,10
2022-10-28T23:00:00+02:00,18.900000000000034,100500,10
2022-10-29T08:00:00+02:00,17.5,100260,10
2022-11-05T01:00:00+01:00,9.600000000000023,100480,11
2022-11-01T16:00:00+01:00,19.100000000000023,100550,11
2022-11-05T07:00:00+01:00,7,100570,11
2022-11-03T22:00:00+01:00,12.800000000000011,99990,11
2022-04-04T23:00:00+02:00,5.900000000000034,100300,4
2022-04-05T11:00:00+02:00,8.600000000000023,100190,4
2022-04-09T11:00:00+02:00,10.900000000000034,100100,4
2022-04-12T17:00:00+02:00,15.5,99230,4
2022-04-12T20:00:00+02:00,13.800000000000011,99330,4
2022-04-16T11:00:00+02:00,12.900000000000034,100580,4
2022-03-16T10:00:00+01:00,13.5,100140,3
2022-03-20T13:00:00+01:00,15.200000000000045,100660,3
2022-03-23T22:00:00+01:00,10.200000000000045,100760,3
2022-03-08T01:00:00+01:00,6.5,99700,3
2022-03-31T11:00:00+02:00,10.700000000000045,98520,3
2022-03-31T23:00:00+02:00,5.900000000000034,97130,3
2022-04-01T14:00:00+02:00,5.5,99540,4
2022-03-13T01:00:00+01:00,9.800000000000011,99450,3
2022-03-27T23:00:00+02:00,13.100000000000023,100710,3
2022-03-28T02:00:00+02:00,10.5,100640,3
2022-03-29T08:00:00+02:00,10.900000000000034,99500,3
2022-02-18T19:00:00+01:00,14.300000000000011,100080,2
2022-02-18T22:00:00+01:00,9.800000000000011,100430,2
2022-02-21T19:00:00+01:00,10.900000000000034,101000,2
2022-01-18T13:00:00+01:00,0.7000000000000455,101500,1
2022-01-20T07:00:00+01:00,4.100000000000023,101330,1
2022-04-07T08:00:00+02:00,9.400000000000034,99690,4
2022-02-07T19:00:00+01:00,10.5,101460,2
2022-04-14T05:00:00+02:00,7.900000000000034,100220,4
2022-01-29T10:00:00+01:00,0.6000000000000227,102000,1
2022-04-08T02:00:00+02:00,12.900000000000034,99840,4
2022-02-03T04:00:00+01:00,3.2000000000000455,100470,2
2022-12-05T10:00:00+01:00,2.400000000000034,100110,12
2022-01-16T07:00:00+01:00,-3,101200,1
2022-02-06T01:00:00+01:00,1.3000000000000114,101340,2
2022-01-25T04:00:00+01:00,0.10000000000002274,101400,1
2022-02-11T13:00:00+01:00,11,101140,2
2022-12-03T10:00:00+01:00,5.2000000000000455,99210,12
2022-12-20T07:00:00+01:00,12.600000000000023,100070,12
2022-01-03T01:00:00+01:00,6.600000000000023,101050,1
2022-01-04T10:00:00+01:00,9.300000000000011,99140,1
2022-11-09T10:00:00+01:00,15,99810,11
2022-05-02T14:00:00+02:00,19.400000000000034,99720,5
2022-05-06T05:00:00+02:00,11.400000000000034,100610,5
2022-05-09T17:00:00+02:00,26.100000000000023,100320,5
2022-04-13T14:00:00+02:00,12.600000000000023,99930,4
2022-04-18T20:00:00+02:00,17,99800,4
2022-04-17T14:00:00+02:00,19.900000000000034,100090,4
2022-04-01T05:00:00+02:00,3.1000000000000227,99180,4
2022-07-21T05:00:00+02:00,19.600000000000023,100420,7
2022-07-22T08:00:00+02:00,22.5,99980,7
2022-07-24T23:00:00+02:00,29.80000000000001,99670,7
2022-07-27T17:00:00+02:00,28.700000000000045,99710,7
2022-06-11T05:00:00+02:00,15.300000000000011,100360,6
2022-06-12T14:00:00+02:00,25.100000000000023,100410,6
2022-06-20T23:00:00+02:00,24.100000000000023,99240,6
2022-06-23T20:00:00+02:00,20.600000000000023,99410,6
2022-06-26T11:00:00+02:00,16.200000000000045,99640,6
2022-06-26T14:00:00+02:00,18.30000000000001,99560,6
2022-06-03T02:00:00+02:00,19.5,99560,6
2022-06-04T17:00:00+02:00,25.600000000000023,99640,6
2022-06-05T05:00:00+02:00,16.900000000000034,100020,6
2022-07-05T05:00:00+02:00,19.900000000000034,100390,7
2022-07-05T14:00:00+02:00,28.600000000000023,100370,7
2022-07-09T08:00:00+02:00,19.200000000000045,100710,7
2022-07-10T23:00:00+02:00,27.600000000000023,99860,7
2022-04-01T23:00:00+02:00,3.7000000000000455,99500,4
2022-03-22T10:00:00+01:00,12.5,100760,3
2022-07-11T11:00:00+02:00,30.100000000000023,99870,7
2022-07-31T11:00:00+02:00,26.5,100350,7
2022-07-31T17:00:00+02:00,32.900000000000034,100020,7
2022-07-30T05:00:00+02:00,20.600000000000023,100300,7
2022-08-02T11:00:00+02:00,27.30000000000001,100030,8
2022-05-31T23:00:00+02:00,23.200000000000045,99750,5
2022-03-20T10:00:00+01:00,13.100000000000023,100650,3
2022-07-15T23:00:00+02:00,29,99940,7
2022-11-05T19:00:00+01:00,12.400000000000034,100330,11
2022-12-27T04:00:00+01:00,10.700000000000045,101250,12
2022-01-30T22:00:00+01:00,2.400000000000034,101210,1
2022-02-05T07:00:00+01:00,7.900000000000034,100790,2
2022-02-01T04:00:00+01:00,4.400000000000034,101320,2
2022-02-11T04:00:00+01:00,9.700000000000045,100960,2
2022-02-14T10:00:00+01:00,7.2000000000000455,99680,2
2022-08-12T05:00:00+02:00,23.700000000000045,99560,8
2022-08-10T11:00:00+02:00,30.700000000000045,99940,8
2022-08-17T14:00:00+02:00,24.80000000000001,99410,8
2022-08-17T08:00:00+02:00,17.600000000000023,99410,8
2022-08-22T11:00:00+02:00,21.400000000000034,100050,8
2022-09-23T14:00:00+02:00,26.5,99850,9
2022-08-23T08:00:00+02:00,20.700000000000045,100000,8
2022-09-28T14:00:00+02:00,17.600000000000023,99030,9
2022-09-24T23:00:00+02:00,14.5,99820,9
2022-10-02T14:00:00+02:00,21.200000000000045,100920,10
2022-09-17T08:00:00+02:00,14.300000000000011,100120,9
2022-09-18T02:00:00+02:00,12.300000000000011,100140,9
2022-09-20T08:00:00+02:00,9.700000000000045,100210,9
2022-08-26T23:00:00+02:00,25.5,99690,8
2022-08-28T20:00:00+02:00,32.400000000000034,99450,8
2022-01-30T16:00:00+01:00,1.8000000000000114,101270,1
2022-09-08T05:00:00+02:00,16.80000000000001,99820,9
2022-09-21T05:00:00+02:00,13.100000000000023,100220,9
2022-01-30T04:00:00+01:00,-0.5,101660,1
2022-09-08T23:00:00+02:00,22.30000000000001,99860,9
2022-09-12T23:00:00+02:00,24.700000000000045,99260,9
2022-02-02T19:00:00+01:00,8.800000000000011,101020,2
2022-09-10T05:00:00+02:00,14.300000000000011,100310,9
2022-08-08T20:00:00+02:00,33.900000000000034,99800,8
2022-10-28T02:00:00+02:00,19.30000000000001,100510,10
2022-02-05T01:00:00+01:00,9.600000000000023,100720,2
2022-02-21T04:00:00+01:00,10.400000000000034,100770,2
2022-02-23T04:00:00+01:00,4.400000000000034,101050,2
2022-01-18T22:00:00+01:00,0.9000000000000341,101670,1
2022-10-30T16:00:00+01:00,22.30000000000001,100130,10
2022-11-02T04:00:00+01:00,13.900000000000034,100810,11
2022-10-31T22:00:00+01:00,19.100000000000023,99960,10
2022-01-22T04:00:00+01:00,-1.8999999999999773,101510,1
2022-01-24T10:00:00+01:00,5.7000000000000455,101080,1
2022-02-05T22:00:00+01:00,5,101330,2
2022-11-06T04:00:00+01:00,4.900000000000034,99980,11
2022-11-18T04:00:00+01:00,10.5,99210,11
2022-08-26T20:00:00+02:00,28.900000000000034,99580,8
2022-03-02T16:00:00+01:00,10.200000000000045,100320,3
2022-03-03T01:00:00+01:00,2.900000000000034,98770,3
2022-03-04T13:00:00+01:00,9.700000000000045,100140,3
2022-03-07T10:00:00+01:00,4.300000000000011,99950,3
2022-11-09T19:00:00+01:00,13.300000000000011,100390,11
2022-03-11T16:00:00+01:00,13.900000000000034,99320,3
2022-01-28T10:00:00+01:00,-0.39999999999997726,101940,1
2022-02-15T07:00:00+01:00,6.400000000000034,100560,2
2022-02-28T22:00:00+01:00,9.700000000000045,100850,2
2022-10-11T14:00:00+02:00,21.30000000000001,100370,10
2022-10-17T14:00:00+02:00,24.80000000000001,100510,10
2022-01-25T16:00:00+01:00,13,101410,1
2022-10-30T07:00:00+01:00,17.5,100010,10
2022-11-04T13:00:00+01:00,13.5,99710,11
2022-11-11T13:00:00+01:00,20.400000000000034,100910,11
2022-11-03T07:00:00+01:00,15.100000000000023,99690,11
2022-11-12T01:00:00+01:00,16.5,100990,11
2022-10-17T17:00:00+02:00,25.100000000000023,100430,10
2022-10-23T02:00:00+02:00,19.30000000000001,99320,10
2022-12-13T19:00:00+01:00,8.200000000000045,98290,12
2022-11-19T22:00:00+01:00,7.2000000000000455,100140,11
2022-11-26T01:00:00+01:00,6,101310,11
2022-12-30T22:00:00+01:00,12,100250,12
2022-09-25T14:00:00+02:00,17.200000000000045,99860,9
2022-10-04T11:00:00+02:00,18.30000000000001,100440,10
2022-11-19T07:00:00+01:00,8.100000000000023,99520,11
2022-09-29T05:00:00+02:00,13.900000000000034,98780,9
2022-10-09T02:00:00+02:00,14.400000000000034,100140,10
2022-10-17T23:00:00+02:00,20.200000000000045,100670,10
2022-01-06T22:00:00+01:00,0.7000000000000455,100610,1
2022-01-04T01:00:00+01:00,7.100000000000023,99630,1
2022-01-15T04:00:00+01:00,-2,101020,1
2022-12-19T13:00:00+01:00,16.100000000000023,100470,12
2022-01-05T10:00:00+01:00,4.7000000000000455,100050,1
2022-01-04T22:00:00+01:00,8.400000000000034,99390,1
2022-11-29T19:00:00+01:00,7.2000000000000455,100270,11
2022-11-30T16:00:00+01:00,5.100000000000023,100030,11
2022-11-27T19:00:00+01:00,11.5,99970,11
2022-11-20T10:00:00+01:00,6.2000000000000455,100250,11
2022-11-21T04:00:00+01:00,8.800000000000011,99710,11
2022-09-14T20:00:00+02:00,21.400000000000034,99110,9
2022-12-04T10:00:00+01:00,2.5,99290,12
2022-11-25T19:00:00+01:00,10,100950,11
2022-12-16T16:00:00+01:00,10.800000000000011,99110,12
2022-11-28T10:00:00+01:00,9.100000000000023,100120,11
2022-09-18T11:00:00+02:00,16.30000000000001,100200,9
2022-11-28T19:00:00+01:00,9.900000000000034,100120,11
2022-11-22T10:00:00+01:00,7.600000000000023,99240,11
2022-11-23T22:00:00+01:00,10,99910,11
2022-11-24T16:00:00+01:00,13.900000000000034,99760,11
2022-11-26T22:00:00+01:00,4.600000000000023,100850,11
2022-11-24T07:00:00+01:00,5.2000000000000455,100020,11
2022-12-06T04:00:00+01:00,2.900000000000034,99840,12
2022-01-09T07:00:00+01:00,8.700000000000045,99800,1
2022-01-12T10:00:00+01:00,1.3000000000000114,101610,1
2022-01-20T19:00:00+01:00,5.2000000000000455,101170,1
2022-01-22T19:00:00+01:00,3.1000000000000227,101380,1
